"STATION","NAME","DATE","TMAX","TMIN"
"USC00083909","HIALEAH, FL US","1997-07-10","93","79"
"USC00083909","HIALEAH, FL US","1997-07-11","93","79"
"USC00083909","HIALEAH, FL US","1997-07-12","94","74"
"USC00083909","HIALEAH, FL US","1997-07-13","91","79"
"USC00083909","HIALEAH, FL US","1997-07-14","90","76"
"USC00083909","HIALEAH, FL US","1997-07-15","91","77"
"USC00083909","HIALEAH, FL US","1997-07-16","90","77"
"USC00083909","HIALEAH, FL US","1997-07-17","94","79"
"USC00083909","HIALEAH, FL US","1997-07-18","95","79"
"USC00083909","HIALEAH, FL US","1997-07-19","94","76"
"USC00083909","HIALEAH, FL US","1997-07-20","93","75"
"USC00083909","HIALEAH, FL US","1997-07-21","91","83"
"USC00083909","HIALEAH, FL US","1997-07-22","90","82"
"USC00083909","HIALEAH, FL US","1997-07-23","92","81"
"USC00083909","HIALEAH, FL US","1997-07-24","91","82"
"USC00083909","HIALEAH, FL US","1997-07-25","92","80"
"USC00083909","HIALEAH, FL US","1997-07-26","92","80"
"USC00083909","HIALEAH, FL US","1997-07-27","93","83"
"USC00083909","HIALEAH, FL US","1997-07-28","92","81"
"USC00083909","HIALEAH, FL US","1997-07-29","94","81"
"USC00083909","HIALEAH, FL US","1997-07-30","95","84"
"USC00083909","HIALEAH, FL US","1997-07-31","94","80"
"USC00083909","HIALEAH, FL US","1997-08-01","95","78"
"USC00083909","HIALEAH, FL US","1997-08-02","93","80"
"USC00083909","HIALEAH, FL US","1997-08-03","94","75"
"USC00083909","HIALEAH, FL US","1997-08-04","95","79"
"USC00083909","HIALEAH, FL US","1997-08-05","95","80"
"USC00083909","HIALEAH, FL US","1997-08-06","95","79"
"USC00083909","HIALEAH, FL US","1997-08-07","92","79"
"USC00083909","HIALEAH, FL US","1997-08-08","93","77"
"USC00083909","HIALEAH, FL US","1997-08-09","92","74"
"USC00083909","HIALEAH, FL US","1997-08-10","92","77"
"USC00083909","HIALEAH, FL US","1997-08-11","91","80"
"USC00083909","HIALEAH, FL US","1997-08-12","93","84"
"USC00083909","HIALEAH, FL US","1997-08-13","93","82"
"USC00083909","HIALEAH, FL US","1997-08-14","92","81"
"USC00083909","HIALEAH, FL US","1997-08-15","94","82"
"USC00083909","HIALEAH, FL US","1997-08-16","94","83"
"USC00083909","HIALEAH, FL US","1997-08-17","93","82"
"USC00083909","HIALEAH, FL US","1997-08-18","94","80"
"USC00083909","HIALEAH, FL US","1997-08-19","95","83"
"USC00083909","HIALEAH, FL US","1997-08-20","95","80"
"USC00083909","HIALEAH, FL US","1997-08-21","92","79"
"USC00083909","HIALEAH, FL US","1997-08-22","92","82"
"USC00083909","HIALEAH, FL US","1997-08-23","93","77"
"USC00083909","HIALEAH, FL US","1997-08-24","93","77"
"USC00083909","HIALEAH, FL US","1997-08-25","93","75"
"USC00083909","HIALEAH, FL US","1997-08-26","90","75"
"USC00083909","HIALEAH, FL US","1997-08-27","90","79"
"USC00083909","HIALEAH, FL US","1997-08-28","91","77"
"USC00083909","HIALEAH, FL US","1997-08-29","91","80"
"USC00083909","HIALEAH, FL US","1997-08-30","90","76"
"USC00083909","HIALEAH, FL US","1997-08-31","93","79"
"USC00083909","HIALEAH, FL US","1997-09-01","91","79"
"USC00083909","HIALEAH, FL US","1997-09-02","89","78"
"USC00083909","HIALEAH, FL US","1997-09-03","92","79"
"USC00083909","HIALEAH, FL US","1997-09-04","89","77"
"USC00083909","HIALEAH, FL US","1997-09-05","85","77"
"USC00083909","HIALEAH, FL US","1997-09-06","84","74"
"USC00083909","HIALEAH, FL US","1997-09-07","87","72"
"USC00083909","HIALEAH, FL US","1997-09-08","90","78"
"USC00083909","HIALEAH, FL US","1997-09-09","89","76"
"USC00083909","HIALEAH, FL US","1997-09-10","90","78"
"USC00083909","HIALEAH, FL US","1997-09-11","90","77"
"USC00083909","HIALEAH, FL US","1997-09-12","92","76"
"USC00083909","HIALEAH, FL US","1997-09-13","90","75"
"USC00083909","HIALEAH, FL US","1997-09-14","90","74"
"USC00083909","HIALEAH, FL US","1997-09-15","85","75"
"USC00083909","HIALEAH, FL US","1997-09-16","90","78"
"USC00083909","HIALEAH, FL US","1997-09-17","88","77"
"USC00083909","HIALEAH, FL US","1997-09-18","90","77"
"USC00083909","HIALEAH, FL US","1997-09-19","88","75"
"USC00083909","HIALEAH, FL US","1997-09-20","90","75"
"USC00083909","HIALEAH, FL US","1997-09-21","89","75"
"USC00083909","HIALEAH, FL US","1997-09-22","90","76"
"USC00083909","HIALEAH, FL US","1997-09-23","91","80"
"USC00083909","HIALEAH, FL US","1997-09-24","91","80"
"USC00083909","HIALEAH, FL US","1997-09-25","92","82"
"USC00083909","HIALEAH, FL US","1997-09-26","89","78"
"USC00083909","HIALEAH, FL US","1997-09-27","88","81"
"USC00083909","HIALEAH, FL US","1997-09-28","90","80"
"USC00083909","HIALEAH, FL US","1997-09-29","91","81"
"USC00083909","HIALEAH, FL US","1997-09-30","90","80"
"USC00083909","HIALEAH, FL US","1997-10-01","91","80"
"USC00083909","HIALEAH, FL US","1997-10-02","90","74"
"USC00083909","HIALEAH, FL US","1997-10-04","92","75"
"USC00083909","HIALEAH, FL US","1997-10-05","88","77"
"USC00083909","HIALEAH, FL US","1997-10-06","90","78"
"USC00083909","HIALEAH, FL US","1997-10-07","89","76"
"USC00083909","HIALEAH, FL US","1997-10-08","88","76"
"USC00083909","HIALEAH, FL US","1997-10-09","88","80"
"USC00083909","HIALEAH, FL US","1997-10-10","92","78"
"USC00083909","HIALEAH, FL US","1997-10-11","92","79"
"USC00083909","HIALEAH, FL US","1997-10-12","90","74"
"USC00083909","HIALEAH, FL US","1997-10-13","89","72"
"USC00083909","HIALEAH, FL US","1997-10-14","86","78"
"USC00083909","HIALEAH, FL US","1997-10-15","86","71"
"USC00083909","HIALEAH, FL US","1997-10-16","87","72"
"USC00083909","HIALEAH, FL US","1997-10-17","88","76"
"USC00083909","HIALEAH, FL US","1997-10-18","84","74"
"USC00083909","HIALEAH, FL US","1997-10-19","82","62"
"USC00083909","HIALEAH, FL US","1997-10-20","82","68"
"USC00083909","HIALEAH, FL US","1997-10-21","88","66"
"USC00083909","HIALEAH, FL US","1997-10-22","88","67"
"USC00083909","HIALEAH, FL US","1997-10-23","85","68"
"USC00083909","HIALEAH, FL US","1997-10-24","85","71"
"USC00083909","HIALEAH, FL US","1997-10-25","90","79"
"USC00083909","HIALEAH, FL US","1997-10-26","88","82"
"USC00083909","HIALEAH, FL US","1997-10-27","83","69"
"USC00083909","HIALEAH, FL US","1997-10-28","90","70"
"USC00083909","HIALEAH, FL US","1997-10-29","87","78"
"USC00083909","HIALEAH, FL US","1997-10-30","88","78"
"USC00083909","HIALEAH, FL US","1997-10-31","88","77"
"USC00083909","HIALEAH, FL US","1997-11-01","89","77"
"USC00083909","HIALEAH, FL US","1997-11-02","91","66"
"USC00083909","HIALEAH, FL US","1997-11-03","79","67"
"USC00083909","HIALEAH, FL US","1997-11-04","77","67"
"USC00083909","HIALEAH, FL US","1997-11-05","82","68"
"USC00083909","HIALEAH, FL US","1997-11-06","87","67"
"USC00083909","HIALEAH, FL US","1997-11-07","86","67"
"USC00083909","HIALEAH, FL US","1997-11-08","86","66"
"USC00083909","HIALEAH, FL US","1997-11-09","77","65"
"USC00083909","HIALEAH, FL US","1997-11-10","76","65"
"USC00083909","HIALEAH, FL US","1997-11-11","80","68"
"USC00083909","HIALEAH, FL US","1997-11-12","85","77"
"USC00083909","HIALEAH, FL US","1997-11-13","85","79"
"USC00083909","HIALEAH, FL US","1997-11-14","84","66"
"USC00083909","HIALEAH, FL US","1997-11-15","84","68"
"USC00083909","HIALEAH, FL US","1997-11-16","82","64"
"USC00083909","HIALEAH, FL US","1997-11-17","79","62"
"USC00083909","HIALEAH, FL US","1997-11-18","80","67"
"USC00083909","HIALEAH, FL US","1997-11-19","82","65"
"USC00083909","HIALEAH, FL US","1997-11-20","81","75"
"USC00083909","HIALEAH, FL US","1997-11-21","83","76"
"USC00083909","HIALEAH, FL US","1997-11-22","86","73"
"USC00083909","HIALEAH, FL US","1997-11-23","83","70"
"USC00083909","HIALEAH, FL US","1997-11-24","80","72"
"USC00083909","HIALEAH, FL US","1997-11-25","79","73"
"USC00083909","HIALEAH, FL US","1997-11-26","82","69"
"USC00083909","HIALEAH, FL US","1997-11-27","81","74"
"USC00083909","HIALEAH, FL US","1997-11-28","81","76"
"USC00083909","HIALEAH, FL US","1997-11-29","81","73"
"USC00083909","HIALEAH, FL US","1997-11-30","88","66"
"USC00083909","HIALEAH, FL US","1997-12-01","78","61"
"USC00083909","HIALEAH, FL US","1997-12-02","79","69"
"USC00083909","HIALEAH, FL US","1997-12-03","82","75"
"USC00083909","HIALEAH, FL US","1997-12-04","78","67"
"USC00083909","HIALEAH, FL US","1997-12-05","74","56"
"USC00083909","HIALEAH, FL US","1997-12-06","68","58"
"USC00083909","HIALEAH, FL US","1997-12-07","68","60"
"USC00083909","HIALEAH, FL US","1997-12-08","78","76"
"USC00083909","HIALEAH, FL US","1997-12-09","82","77"
"USC00083909","HIALEAH, FL US","1997-12-10","90","76"
"USC00083909","HIALEAH, FL US","1997-12-11","88","75"
"USC00083909","HIALEAH, FL US","1997-12-12","87","74"
"USC00083909","HIALEAH, FL US","1997-12-13","82","73"
"USC00083909","HIALEAH, FL US","1997-12-14","75","58"
"USC00083909","HIALEAH, FL US","1997-12-15","69","54"
"USC00083909","HIALEAH, FL US","1997-12-16","73","55"
"USC00083909","HIALEAH, FL US","1997-12-17","75","53"
"USC00083909","HIALEAH, FL US","1997-12-18","67","59"
"USC00083909","HIALEAH, FL US","1997-12-19","77","65"
"USC00083909","HIALEAH, FL US","1997-12-20","78","68"
"USC00083909","HIALEAH, FL US","1997-12-21","81","73"
"USC00083909","HIALEAH, FL US","1997-12-22","83","75"
"USC00083909","HIALEAH, FL US","1997-12-23","83","74"
"USC00083909","HIALEAH, FL US","1997-12-24","84","74"
"USC00083909","HIALEAH, FL US","1997-12-25","84","73"
"USC00083909","HIALEAH, FL US","1997-12-26","86","75"
"USC00083909","HIALEAH, FL US","1997-12-27","85","56"
"USC00083909","HIALEAH, FL US","1997-12-28","65","60"
"USC00083909","HIALEAH, FL US","1997-12-29","70","57"
"USC00083909","HIALEAH, FL US","1997-12-30","70","53"
"USC00083909","HIALEAH, FL US","1997-12-31","76","50"
"USC00083909","HIALEAH, FL US","1998-01-01","70","66"
"USC00083909","HIALEAH, FL US","1998-01-02","76","71"
"USC00083909","HIALEAH, FL US","1998-01-03","80","74"
"USC00083909","HIALEAH, FL US","1998-01-04","82","77"
"USC00083909","HIALEAH, FL US","1998-01-05","81","73"
"USC00083909","HIALEAH, FL US","1998-01-06","82","75"
"USC00083909","HIALEAH, FL US","1998-01-07","81","74"
"USC00083909","HIALEAH, FL US","1998-01-08","85","70"
"USC00083909","HIALEAH, FL US","1998-01-09","83","65"
"USC00083909","HIALEAH, FL US","1998-01-10","77","62"
"USC00083909","HIALEAH, FL US","1998-01-11","79","62"
"USC00083909","HIALEAH, FL US","1998-01-12","78","70"
"USC00083909","HIALEAH, FL US","1998-01-13","80","64"
"USC00083909","HIALEAH, FL US","1998-01-14","80","71"
"USC00083909","HIALEAH, FL US","1998-01-15","80","71"
"USC00083909","HIALEAH, FL US","1998-01-16","80","59"
"USC00083909","HIALEAH, FL US","1998-01-17","80","60"
"USC00083909","HIALEAH, FL US","1998-01-18","82","63"
"USC00083909","HIALEAH, FL US","1998-01-19","77","65"
"USC00083909","HIALEAH, FL US","1998-01-20","80","69"
"USC00083909","HIALEAH, FL US","1998-01-21","78","75"
"USC00083909","HIALEAH, FL US","1998-01-22","79","74"
"USC00083909","HIALEAH, FL US","1998-01-23","81","68"
"USC00083909","HIALEAH, FL US","1998-01-24","80","56"
"USC00083909","HIALEAH, FL US","1998-01-25","71","68"
"USC00083909","HIALEAH, FL US","1998-01-26","77","66"
"USC00083909","HIALEAH, FL US","1998-01-27","79","57"
"USC00083909","HIALEAH, FL US","1998-01-28","73","51"
"USC00083909","HIALEAH, FL US","1998-01-29","73","53"
"USC00083909","HIALEAH, FL US","1998-01-30","68","51"
"USC00083909","HIALEAH, FL US","1998-01-31","71","68"
"USC00083909","HIALEAH, FL US","1998-02-01","71","70"
"USC00083909","HIALEAH, FL US","1998-02-02","78","71"
"USC00083909","HIALEAH, FL US","1998-02-03","75","63"
"USC00083909","HIALEAH, FL US","1998-02-04","75","61"
"USC00083909","HIALEAH, FL US","1998-02-05","76","53"
"USC00083909","HIALEAH, FL US","1998-02-06","67","55"
"USC00083909","HIALEAH, FL US","1998-02-07","67","52"
"USC00083909","HIALEAH, FL US","1998-02-08","69","51"
"USC00083909","HIALEAH, FL US","1998-02-09","70","59"
"USC00083909","HIALEAH, FL US","1998-02-10","76","68"
"USC00083909","HIALEAH, FL US","1998-02-11","79","66"
"USC00083909","HIALEAH, FL US","1998-02-12","83","61"
"USC00083909","HIALEAH, FL US","1998-02-13","83","63"
"USC00083909","HIALEAH, FL US","1998-02-14","82","68"
"USC00083909","HIALEAH, FL US","1998-02-15","75","73"
"USC00083909","HIALEAH, FL US","1998-02-17","85","64"
"USC00083909","HIALEAH, FL US","1998-02-18","83","69"
"USC00083909","HIALEAH, FL US","1998-02-19","85","74"
"USC00083909","HIALEAH, FL US","1998-02-20","85","64"
"USC00083909","HIALEAH, FL US","1998-02-21","80","74"
"USC00083909","HIALEAH, FL US","1998-02-22","84","76"
"USC00083909","HIALEAH, FL US","1998-02-23","82","57"
"USC00083909","HIALEAH, FL US","1998-02-24","75","56"
"USC00083909","HIALEAH, FL US","1998-02-25","77","59"
"USC00083909","HIALEAH, FL US","1998-02-26","79","70"
"USC00083909","HIALEAH, FL US","1998-02-27","78","71"
"USC00083909","HIALEAH, FL US","1998-02-28","80","72"
"USC00083909","HIALEAH, FL US","1998-03-01","85","62"
"USC00083909","HIALEAH, FL US","1998-03-02","75","52"
"USC00083909","HIALEAH, FL US","1998-03-03","75","55"
"USC00083909","HIALEAH, FL US","1998-03-04","72","56"
"USC00083909","HIALEAH, FL US","1998-03-05","77","70"
"USC00083909","HIALEAH, FL US","1998-03-06","81","72"
"USC00083909","HIALEAH, FL US","1998-03-07","80","70"
"USC00083909","HIALEAH, FL US","1998-03-08","82","58"
"USC00083909","HIALEAH, FL US","1998-03-09","80","59"
"USC00083909","HIALEAH, FL US","1998-03-10","84","48"
"USC00083909","HIALEAH, FL US","1998-03-11","70","50"
"USC00083909","HIALEAH, FL US","1998-03-12","69","50"
"USC00083909","HIALEAH, FL US","1998-03-13","70","53"
"USC00083909","HIALEAH, FL US","1998-03-14","75","64"
"USC00083909","HIALEAH, FL US","1998-03-15","77","66"
"USC00083909","HIALEAH, FL US","1998-03-16","78","71"
"USC00083909","HIALEAH, FL US","1998-03-17","79","72"
"USC00083909","HIALEAH, FL US","1998-03-18","80","74"
"USC00083909","HIALEAH, FL US","1998-03-19","80","68"
"USC00083909","HIALEAH, FL US","1998-03-20","84","66"
"USC00083909","HIALEAH, FL US","1998-03-21","78","58"
"USC00083909","HIALEAH, FL US","1998-03-22","70","56"
"USC00083909","HIALEAH, FL US","1998-03-23","71","57"
"USC00083909","HIALEAH, FL US","1998-03-24","78","70"
"USC00083909","HIALEAH, FL US","1998-03-25","79","70"
"USC00083909","HIALEAH, FL US","1998-03-26","78","70"
"USC00083909","HIALEAH, FL US","1998-03-27","78","73"
"USC00083909","HIALEAH, FL US","1998-03-28","78","75"
"USC00083909","HIALEAH, FL US","1998-03-29","84","76"
"USC00083909","HIALEAH, FL US","1998-03-30","84","77"
"USC00083909","HIALEAH, FL US","1998-03-31","83","72"
"USC00083909","HIALEAH, FL US","1998-04-01","80","77"
"USC00083909","HIALEAH, FL US","1998-04-02","86","74"
"USC00083909","HIALEAH, FL US","1998-04-03","89","70"
"USC00083909","HIALEAH, FL US","1998-04-04","86","66"
"USC00083909","HIALEAH, FL US","1998-04-05","83","72"
"USC00083909","HIALEAH, FL US","1998-04-06","84","75"
"USC00083909","HIALEAH, FL US","1998-04-07","85","76"
"USC00083909","HIALEAH, FL US","1998-04-08","90","74"
"USC00083909","HIALEAH, FL US","1998-04-09","89","76"
"USC00083909","HIALEAH, FL US","1998-04-12","84","68"
"USC00083909","HIALEAH, FL US","1998-04-13","78","69"
"USC00083909","HIALEAH, FL US","1998-04-14","80","69"
"USC00083909","HIALEAH, FL US","1998-04-15","82","72"
"USC00083909","HIALEAH, FL US","1998-04-16","83","76"
"USC00083909","HIALEAH, FL US","1998-04-17","85","75"
"USC00083909","HIALEAH, FL US","1998-04-18","85","75"
"USC00083909","HIALEAH, FL US","1998-04-19","85","74"
"USC00083909","HIALEAH, FL US","1998-04-20","86","75"
"USC00083909","HIALEAH, FL US","1998-04-21","90","68"
"USC00083909","HIALEAH, FL US","1998-04-22","88","63"
"USC00083909","HIALEAH, FL US","1998-04-23","81","61"
"USC00083909","HIALEAH, FL US","1998-04-24","82","67"
"USC00083909","HIALEAH, FL US","1998-04-25","81","66"
"USC00083909","HIALEAH, FL US","1998-04-26","79","70"
"USC00083909","HIALEAH, FL US","1998-04-27","87","74"
"USC00083909","HIALEAH, FL US","1998-04-28","87","72"
"USC00083909","HIALEAH, FL US","1998-04-29","80","75"
"USC00083909","HIALEAH, FL US","1998-05-01","90","71"
"USC00083909","HIALEAH, FL US","1998-05-02","90","70"
"USC00083909","HIALEAH, FL US","1998-05-03","89","74"
"USC00083909","HIALEAH, FL US","1998-05-04","88","70"
"USC00083909","HIALEAH, FL US","1998-05-05","91","78"
